"t","x","y","index_path"
0.7,27.7343458,14.90105873,75
0.75,27.80142521,14.82668704,75
0.8,27.69581022,14.8349463,75
0.85,27.76035904,14.88045168,75
0.9,27.74860339,14.87601987,75
0.95,27.61817211,14.94886156,75
1,27.70305966,14.94258174,75
1.05,27.70819519,14.86644393,75
1.1,27.74287793,14.91305287,75
1.15,27.76857502,14.87821087,75
1.2,27.73694633,14.93601154,75
1.25,27.76060784,14.7804786,75
1.3,27.66491978,14.80826927,75
1.35,27.70635381,14.95482369,75
1.4,27.70503598,14.85284323,75
1.45,27.7085724,14.88021075,75
1.5,27.74411191,14.88795071,75
1.55,27.70921443,14.87222217,75
1.6,27.72398583,14.85336484,75
1.65,27.69923322,14.82161183,75
1.7,27.77822608,14.90478998,75
1.75,27.73476313,14.83775445,75
1.8,27.69306585,14.88015278,75
1.85,27.71082635,14.80977716,75
1.9,27.71813678,14.83727071,75
1.95,27.74002495,14.79989184,75
2,27.71248574,14.7629967,75
2.05,27.69592554,14.80787334,75
2.1,27.72623372,14.86285942,75
2.15,27.69280216,14.88544192,75
2.2,27.69718336,14.89229916,75
2.25,27.7093705,14.89783668,75
2.3,27.74615524,14.8526288,75
2.35,27.65857545,14.81594615,75
2.4,27.75466993,14.84955811,75
2.45,27.72144217,14.80397103,75
2.5,27.67051967,14.91099338,75
2.55,27.73872895,14.89007864,75
2.6,27.71260924,14.8337989,75
2.65,27.71009118,14.79969853,75
2.7,27.78851303,14.80899095,75
2.75,27.71117286,14.82577836,75
2.8,27.76418825,14.88108702,75
2.85,27.79788413,14.81452523,75
2.9,27.69039953,14.88328384,75
2.95,27.69720957,14.87438639,75
3,27.75926142,14.89771066,75
3.05,27.71804319,14.80573041,75
3.1,27.77107118,14.83869477,75
3.15,27.66847816,14.8402944,75
3.2,27.64195401,14.83995518,75
3.25,27.6927573,14.83822915,75
3.3,27.76437873,14.84442772,75
3.35,27.70322976,14.77724083,75
3.4,27.69556815,14.86585821,75
3.45,27.78523218,14.90173684,75
3.5,27.66735826,14.90731946,75
3.55,27.73135974,14.84935582,75
3.6,27.68274724,14.85395831,75
3.65,27.72401585,14.8669858,75
3.7,27.75843555,14.86070521,75
3.75,27.71325917,14.90156023,75
3.8,27.695711,14.94570127,75
3.85,27.75669253,14.85615347,75
3.9,27.72681923,14.87842628,75
3.95,27.76354135,14.88786035,75
4,27.70125486,14.80045146,75
4.05,27.73815241,14.88463435,75
4.1,27.78701002,14.84737584,75
4.15,27.73102881,14.92230524,75
4.2,27.64452973,14.84112986,75
4.25,27.78910872,14.82338236,75
4.3,27.67603901,14.81868566,75
4.35,27.75469013,14.84268399,75
4.4,27.72464297,14.86381804,75
4.45,27.69547699,14.8434481,75
4.5,27.75342269,14.8930152,75
4.55,27.68827155,14.8991098,75
4.6,27.68139973,14.88689848,75
4.65,27.69339989,14.86803224,75
4.7,27.67497502,14.84728888,75
4.75,27.69460605,14.90278046,75
4.8,27.74448648,14.89851764,75
4.85,27.67610108,14.8809356,75
4.9,27.66505743,14.91371668,75
4.95,27.73061962,14.84269341,75
5,27.74304209,14.89530026,75
5.05,27.70321702,14.87851273,75
5.1,27.66014276,14.91827222,75
5.15,27.64892656,14.8416325,75
5.2,27.74928919,14.88567858,75
5.25,27.72431289,14.89464239,75
5.3,27.71072148,14.84282393,75
5.35,27.73789103,14.86296238,75
5.4,27.72393237,14.91964379,75
5.45,27.69124861,14.89771383,75
5.5,27.67897521,14.85200175,75
5.55,27.71085733,14.88108394,75
5.6,27.71627892,14.85677909,75
5.65,27.71495649,14.8745259,75
5.7,27.71080005,14.93534806,75
5.75,27.72767934,14.90080524,75
5.8,27.7822344,14.90373729,75
5.85,27.68147631,14.94478595,75
5.9,27.67289508,14.84365706,75
5.95,27.73878441,14.89333225,75
6,27.77871909,14.9692613,75
6.05,27.68325308,14.83053517,75
6.1,27.69176776,14.9349756,75
6.15,27.7134317,14.91452483,75
6.2,27.71006197,14.82571654,75
6.25,27.76224162,14.90801648,75
6.3,27.73994098,14.85472126,75
6.35,27.72511614,14.91372596,75
6.4,27.70231213,14.94506767,75
6.45,27.71565549,14.83484287,75
6.5,27.68822863,14.85728793,75
6.55,27.68307167,14.88324146,75
6.6,27.68085981,14.84072668,75
6.65,27.72433332,14.82379365,75
6.7,27.69676268,14.85276871,75
6.75,27.69626121,14.81152856,75
6.8,27.76909728,14.87088586,75
6.85,27.73292165,14.84118638,75
6.9,27.75434079,14.78702285,75
6.95,27.65877419,14.81170095,75
7,27.71935621,14.81623853,75
7.05,27.78660003,14.83585736,75
7.1,27.72121122,14.83329735,75
7.15,27.71774692,14.84200653,75
7.2,27.69515777,14.82633751,75
7.25,27.68280213,14.94582484,75
7.3,27.75042436,14.82518103,75
7.35,27.7511,14.88021768,75
7.4,27.70148465,14.87632174,75
7.45,27.72443036,14.86908977,75
7.5,27.628574,14.80460781,75
7.55,27.72776675,14.8003942,75
7.6,27.75541413,14.92442652,75
7.65,27.69672837,14.82284581,75
7.7,27.75160663,14.89509102,75
7.75,27.77058797,14.85603777,75
7.8,27.79330659,14.89181403,75
7.85,27.70523485,14.89215706,75
7.9,27.72626276,14.87008622,75
7.95,27.71918156,14.87542757,75
8,27.78257908,14.82059897,75
8.05,27.69922604,14.80988954,75
8.1,27.70488297,14.86038169,75
8.15,27.68720638,14.8375567,75
8.2,27.69405437,14.87068888,75
8.25,27.76796477,14.84435704,75
8.3,27.69181818,14.82836948,75
8.35,27.73082695,14.90692938,75
8.4,27.68311181,14.83126151,75
8.45,27.70268367,14.88024543,75
8.5,27.72502139,14.8789589,75
8.55,27.72934798,14.87750826,75
8.6,27.75460404,14.8418775,75
8.65,27.71949732,14.85944478,75
8.7,27.74493575,14.85679411,75
8.75,27.68426431,14.79939273,75
8.8,27.68832952,14.86825318,75
8.85,27.76052192,14.79917648,75
8.9,27.67063973,14.8898242,75
8.95,27.74844528,14.82048654,75
9,27.66019885,14.82387671,75
9.05,27.68254609,14.81102632,75
9.1,27.70485258,14.93355355,75
9.15,27.74397517,14.81314577,75
9.2,27.68221286,14.82664597,75
9.25,27.66685497,14.79088316,75
9.3,27.74414479,14.79334837,75
9.35,27.7405975,14.82103332,75
9.4,27.71009251,14.80652262,75
9.45,27.7483853,14.87664022,75
9.5,27.79389311,14.85389322,75
9.55,27.71649347,14.85896769,75
9.6,27.75991007,14.83525874,75
9.65,27.76327877,14.84070529,75
9.7,27.70285325,14.78262415,75
9.75,27.74224748,14.82937653,75
9.8,27.72126813,14.85243434,75
9.85,27.73859405,14.85527702,75
9.9,27.7166992,14.81003374,75
9.95,27.65992661,14.80131016,75
10,27.74233711,14.82312262,75
10.05,27.75317177,14.82172676,75
10.1,27.74173308,14.81846972,75
10.15,27.69988444,14.83449424,75
10.2,27.71094049,14.83818576,75
10.25,27.70836204,14.85158288,75
10.3,27.76697747,14.8896992,75
10.35,27.74123468,14.77864974,75
10.4,27.76430688,14.89314497,75
10.45,27.76609694,14.89767349,75
10.5,27.7328637,14.85588013,75
10.55,27.76344631,14.84856165,75
10.6,27.73525502,14.83713618,75
10.65,27.78413659,14.87482475,75
10.7,27.74469241,14.85420264,75
10.75,27.73673502,14.83350354,75
10.8,27.74225333,14.78301437,75
10.85,27.71506993,14.79414922,75
10.9,27.79021648,14.78755721,75
10.95,27.73253152,14.84313834,75
11,27.72274727,14.78776154,75
11.05,27.72170782,14.81812211,75
11.1,27.74380332,14.81483861,75
11.15,27.71571231,14.81596812,75
11.2,27.71908392,14.84281097,75
11.25,27.70361932,14.91159776,75
11.3,27.69509176,14.86258222,75
11.35,27.78381912,14.89824395,75
11.4,27.72929597,14.86855059,75
11.45,27.76792164,14.84856773,75
11.5,27.7649721,14.86778152,75
11.55,27.76902703,14.87902574,75
11.6,27.73904199,14.91316763,75
11.65,27.76994691,14.80644115,75
11.7,27.77148183,14.80372572,75
11.75,27.72845597,14.86800722,75
11.8,27.76977039,14.83472308,75
11.85,27.76773904,14.87311123,75
11.9,27.74117038,14.83392284,75
11.95,27.71430149,14.85676386,75
12,27.76487167,14.88314969,75
12.05,27.74849866,14.85051237,75
12.1,27.78131437,14.81538888,75
12.15,27.7274712,14.83718895,75
12.2,27.73085284,14.8296018,75
12.25,27.76887169,14.79465404,75
12.3,27.82955473,14.75029544,75
12.35,27.8355347,14.83759992,75
12.4,27.78807424,14.79288432,75
12.45,27.75766262,14.83747647,75
12.5,27.79705193,14.82786611,75
12.55,27.79652741,14.8718346,75
12.6,27.81134309,14.84801409,75
12.65,27.81142776,14.81796172,75
12.7,27.81166085,14.88716894,75
12.75,27.81715135,14.86875196,75
12.8,27.76390805,14.86477034,75
12.85,27.7671406,14.80841292,75
12.9,27.77368478,14.80353521,75
12.95,27.76981485,14.90649023,75
13,27.8227306,14.80852526,75
13.05,27.73210299,14.77643818,75
13.1,27.74237515,14.84541648,75
13.15,27.7409488,14.85338378,75
13.2,27.77560842,14.78430499,75
13.25,27.74616389,14.83045801,75
13.3,27.72881042,14.79738849,75
13.35,27.75069449,14.9597245,75
13.4,27.82931638,14.85487128,75
13.45,27.76379459,14.89655466,75
13.5,27.79070613,14.85390326,75
13.55,27.70465811,14.83728027,75
13.6,27.71347656,14.88879386,75
13.65,27.79524404,14.82465707,75
13.7,27.72574212,14.8825269,75
13.75,27.71179124,14.82186819,75
13.8,27.77753173,14.92627995,75
13.85,27.74118294,14.87295931,75
13.9,27.71741137,14.88939034,75
13.95,27.73181763,14.8628262,75
14,27.76994133,14.90760787,75
14.05,27.78566416,14.88564948,75
14.1,27.73134682,14.91101701,75
14.15,27.74191776,14.89902713,75
14.2,27.7103914,14.86572115,75
14.25,27.7598721,14.93102664,75
14.3,27.73537437,14.94737323,75
14.35,27.68762997,14.81579257,75
14.4,27.69209844,14.91499494,75
14.45,27.75974069,14.83348715,75
14.5,27.70845412,14.86654919,75
14.55,27.72964205,14.91142067,75
14.6,27.73245139,14.81023145,75
14.65,27.73168343,14.84689024,75
14.7,27.80488061,14.85722622,75
14.75,27.77385998,14.83778211,75
14.8,27.75259403,14.8208059,75
14.85,27.73002013,14.85150282,75
14.9,27.71896079,14.85496474,75
14.95,27.69145139,14.79908155,75
15,27.71327519,14.82515974,75
15.05,27.73044248,14.88586714,75
15.1,27.73280037,14.9234018,75
15.15,27.80518655,14.7937057,75
15.2,27.69192438,14.8268561,75
15.25,27.72113894,14.8502361,75
15.3,27.73256994,14.87761607,75
15.35,27.77044288,14.84212214,75
15.4,27.7430071,14.83443594,75
15.45,27.7609064,14.8215369,75
15.5,27.73677229,14.84903045,75
15.55,27.75927005,14.86041189,75
15.6,27.75247035,14.81691346,75
15.65,27.73231425,14.85986334,75
15.7,27.75420032,14.9060648,75
15.75,27.72639901,14.82561471,75
15.8,27.7921226,14.87529051,75
15.85,27.74504289,14.83409067,75
15.9,27.71477813,14.85961474,75
15.95,27.71555942,14.89307547,75
16,27.77931555,14.85497746,75
16.05,27.776996,14.84543494,75
16.1,27.7418468,14.83043172,75
16.15,27.75253325,14.89852684,75
16.2,27.77740056,14.96722205,75
16.25,27.84271876,14.88872096,75
16.3,27.75733924,14.85995916,75
16.35,27.72160455,14.82064991,75
16.4,27.77345257,14.8761918,75
16.45,27.733945,14.90197458,75
16.5,27.75945144,14.85912437,75
16.55,27.7698497,14.92639253,75
16.6,27.72937814,14.88244426,75
16.65,27.71593148,14.81377908,75
16.7,27.72785204,14.9267503,75
16.75,27.74974453,14.85915494,75
16.8,27.72233548,14.89219725,75
16.85,27.76451261,14.87747148,75
16.9,27.75956338,14.90751479,75
16.95,27.7115476,14.83719641,75
17,27.78744948,14.86762335,75
17.05,27.78631331,14.8824554,75
17.1,27.80756667,14.91324156,75
17.15,27.69745254,14.86093131,75
17.2,27.77008415,14.87761084,75
17.25,27.82975963,14.81533166,75
17.3,27.78510826,14.90085661,75
17.35,27.74313453,14.83627625,75
17.4,27.72226997,14.858038,75
17.45,27.74392724,14.85379278,75
17.5,27.81560856,14.86921754,75
17.55,27.75339121,14.84303521,75
17.6,27.7583221,14.88778636,75
17.65,27.8101506455193,14.7539835856457,75
17.7,27.7942690080842,14.7345840469825,75
17.75,27.7496653907341,14.7738656541409,75
17.8,27.6687051651903,14.7940996339295,75
17.85,27.73876072,14.90052658,75
17.9,27.68925562,14.88566348,75
17.95,27.6046621367629,14.8867483403636,75
18,27.72970362,14.90957394,75
18.05,27.6710761935406,14.8701500306246,75
18.1,27.666711733383,14.8297019906127,75
18.15,27.7404282706327,14.8283508880196,75
18.2,27.783128053285,14.8272692576943,75
18.25,27.8427974156471,14.9353787184936,75
18.3,27.7808703208532,14.9592092882892,75
18.35,27.831161125097,14.8864808913582,75
18.4,27.7325053098446,14.9536133978031,75
18.45,27.69187447,15.00003142,75
18.5,27.7198524663108,15.0147311724124,75
18.55,27.74783576,15.02422857,75
18.6,27.77007416,15.04065344,75
18.65,27.69281517,15.07286033,75
18.7,27.71304762,15.14056418,75
18.75,27.75866661,15.15328079,75
18.8,27.72192916,15.12268974,75
18.85,27.70870843,15.24678508,75
18.9,27.73519098,15.25061405,75
18.95,27.75988682,15.27702229,75
19,27.74357319,15.24386317,75
19.05,27.80151826,15.29378337,75
19.1,27.71123864,15.32957758,75
19.15,27.72995244,15.414416,75
19.2,27.75763342,15.45239056,75
19.25,27.77710044,15.44360318,75
19.3,27.84322179,15.5033116,75
19.35,27.80837303,15.36616737,75
19.4,27.78284649,15.46683086,75
19.45,27.76937601,15.50888975,75
19.5,27.83151219,15.59230803,75
19.55,27.79769425,15.53797619,75
19.6,27.77041508,15.46895959,75
19.65,27.77806803,15.57377836,75
19.7,27.75975868,15.58157545,75
19.75,27.72205778,15.58836166,75
19.8,27.7416621,15.61011639,75
19.85,27.71389259,15.62557801,75
19.9,27.78251467,15.69085861,75
19.95,27.74092871,15.68776486,75
20,27.74206521,15.70879021,75
20.05,27.70992587,15.69450169,75
20.1,27.71508566,15.73682157,75
20.15,27.794073,15.81158655,75
20.2,27.75985386,15.78435414,75
20.25,27.73159036,15.82593264,75
20.3,27.72501414,15.83272815,75
20.35,27.757471,15.86500741,75
20.4,27.83962863,15.88357154,75
20.45,27.74416067,15.89683059,75
20.5,27.73835187,15.90639473,75
20.55,27.7460506,15.87888445,75
20.6,27.77144292,15.91429375,75
20.65,27.77036646,15.93307928,75
20.7,27.85331362,15.93613171,75
20.75,27.7089632463297,15.9463232700578,75
20.8,27.7929546842397,15.950638211796,75
20.85,27.7729714991547,16.093582270427,75
20.9,27.7750499,15.96373167,75
20.95,27.76081003,15.99785894,75
21,27.7961715709631,15.930167855913,75
21.05,27.81139096,15.98769661,75
21.1,27.7827113921721,16.11518977997,75
21.15,27.75932335,16.02618612,75
21.2,27.74899655,15.94328091,75
21.25,27.8241344270482,16.0182228184437,75
21.3,27.76929431,16.04129548,75
21.35,27.7237993880234,16.0885522434164,75
21.4,27.7670324050425,16.0114122554786,75
21.45,27.69825208745,16.0671377781261,75
21.5,27.74751486,16.04960934,75
21.55,27.8242634730309,15.9820681962433,75
21.6,27.75146398,16.00355471,75
21.65,27.78116543,16.07205791,75
21.7,27.82987822,16.01574818,75
21.75,27.83225985,15.96971784,75
21.8,27.8517868951952,15.9753303201994,75
21.85,27.82260872,16.02031164,75
21.9,27.80375152,15.96798206,75
21.95,27.85375872,15.98238455,75
22,27.80037746,15.9740366,75
22.05,27.91191196,15.89518178,75
22.1,27.8552099,15.93146848,75
22.15,27.81400639,15.94156247,75
22.2,27.8161604,15.9126533,75
22.25,27.78598019,15.87650057,75
22.3,27.74348001,15.9328015,75
22.35,27.77579884,15.8724678,75
22.4,27.82831887,15.85548704,75
22.45,27.83416977,15.87177865,75
22.5,27.7938152,15.8941085,75
22.55,27.7335566,15.89019818,75
22.6,27.77098757,15.84715567,75
22.65,27.86064941,15.8515679,75
22.7,27.86619421,15.84072964,75
22.75,27.74428787,15.8466025,75
22.8,27.81126875,15.84667999,75
22.85,27.7858465,15.83961779,75
22.9,27.87569316,15.76752079,75
22.95,27.74128522,15.83203539,75
23,27.7462257,15.83608458,75
23.05,27.7678322,15.79602927,75
23.1,27.873572,15.77665825,75
23.15,27.86596188,15.77719039,75
23.2,27.84931145,15.7511919,75
23.25,27.89498104,15.7626166,75
23.3,27.86407971,15.7555076,75
23.35,27.74778684,15.74992131,75
23.4,27.85100501,15.81845079,75
23.45,27.85212298,15.73660497,75
23.5,27.83861905,15.73547037,75
23.55,27.84246275,15.76434311,75
23.6,27.85413149,15.73871828,75
23.65,27.80557545,15.76170764,75
23.7,27.75619661,15.8013753,75
23.75,27.85629018,15.77325878,75
23.8,27.76735776,15.80722653,75
23.85,27.81916047,15.74299367,75
23.9,27.7803124,15.82049695,75
23.95,27.82364135,15.82174145,75
24,27.83269691,15.74996265,75
24.05,27.74918325,15.74165055,75
24.1,27.87223032,15.74131244,75
24.15,27.8385981,15.74960152,75
24.2,27.88023998,15.78982642,75
24.25,27.87561319,15.76581745,75
24.3,27.85229144,15.70858002,75
24.35,27.83519963,15.74439965,75
24.4,27.85733448,15.71911978,75
24.45,27.8660069,15.84119814,75
24.5,27.84383547,15.79152659,75
24.55,27.91355598,15.78860717,75
24.6,27.91735159,15.71671906,75
24.65,27.77478781,15.82865204,75
24.7,27.86682871,15.78159603,75
24.75,27.84364532,15.7456619,75
24.8,27.84060206,15.79453554,75
24.85,27.79958896,15.86790591,75
24.9,27.81477254,15.72274838,75
24.95,27.89825734,15.74929182,75
25,27.78069301,15.73961032,75
25.05,27.8921012,15.79207199,75
25.1,27.8599832,15.78715874,75
25.15,27.89111837,15.75494581,75
25.2,27.83192579,15.75004022,75
25.25,27.83523436,15.79174585,75
25.3,27.79710278,15.79226503,75
25.35,27.86159543,15.79012636,75
25.4,27.84687448,15.75305018,75
25.45,27.85534373,15.73806888,75
25.5,27.85398707,15.78232429,75
25.55,27.7972507,15.80840179,75
25.6,27.89298217,15.75291929,75
25.65,27.8362896,15.77262856,75
25.7,27.86879644,15.76330274,75
25.75,27.87888091,15.78255497,75
25.8,27.85190459,15.81781283,75
25.85,27.9011566,15.79707893,75
25.9,27.87461382,15.74112977,75
25.95,27.93500012,15.7894939,75
26,27.93960922,15.77720411,75
26.05,27.90659438,15.74008331,75
26.1,27.86705415,15.79413432,75
26.15,27.82755676,15.76965356,75
26.2,27.90224884,15.82541071,75
26.25,27.86264107,15.76875984,75
26.3,27.8610033,15.82152308,75
26.35,27.93040991,15.7710302,75
26.4,27.85190679,15.78795022,75
26.45,27.88509806,15.81467905,75
26.5,27.84379817,15.82036359,75
26.55,27.91557926,15.69737594,75
26.6,27.94598012,15.71230302,75
26.65,27.87640443,15.71940907,75
26.7,27.92771493,15.75299543,75
26.75,27.9203371,15.81844698,75
26.8,27.8891762,15.74014739,75
26.85,27.89205617,15.80214421,75
26.9,27.80963903,15.75075746,75
26.95,27.86935691,15.6926079,75
27,27.83476195,15.71248763,75
27.05,27.88923342,15.71348367,75
27.1,27.83865036,15.72008764,75
27.15,28.00427983,15.76937071,75
27.2,27.90055239,15.76241257,75
27.25,27.86774446,15.78339105,75
27.3,27.86361338,15.71580644,75
27.35,27.88863226,15.77464258,75
27.4,27.85729665,15.72876222,75
27.45,27.86867508,15.72279009,75
27.5,27.87938482,15.74746934,75
27.55,27.89674234,15.70622875,75
27.6,27.89274264,15.73117228,75
27.65,27.86883763,15.74319861,75
27.7,27.90918802,15.77635654,75
27.75,27.84732713,15.73008569,75
27.8,27.87736569,15.72414188,75
27.85,27.85827586,15.67497689,75
27.9,27.90461944,15.66740058,75
27.95,27.85308848,15.7264996,75
28,27.88837699,15.74913581,75
28.05,27.8884016,15.74056314,75
28.1,27.83872807,15.71728571,75
28.15,27.89115075,15.69605574,75
28.2,27.88369387,15.71276426,75
28.25,27.83810796,15.71833504,75
28.3,27.89701711,15.75600149,75
28.35,27.89848835,15.67705379,75
28.4,27.907511,15.74597883,75
28.45,27.84879778,15.67468762,75
28.5,27.88662955,15.77463638,75
28.55,27.86586179,15.71774344,75
28.6,27.89001965,15.7492331,75
28.65,27.90957743,15.75817157,75
28.7,27.85712589,15.71444224,75
28.75,27.88355665,15.79141526,75
28.8,27.84897505,15.73661658,75
28.85,27.92430996,15.69719246,75
28.9,27.82220619,15.68830943,75
28.95,27.8665113,15.73170309,75
29,27.87896246,15.69252527,75
29.05,27.91675218,15.74344434,75
29.1,27.92205115,15.77684821,75
29.15,27.84635851,15.82509656,75
29.2,27.90222059,15.734905,75
29.25,27.84587978,15.72205531,75
29.3,27.90367374,15.74207956,75
29.35,27.83461792,15.69898339,75
29.4,27.87634545,15.7543603,75
29.45,27.88533468,15.68950507,75
29.5,27.83812231,15.77892382,75
29.55,27.92541794,15.73719583,75
29.6,27.88605829,15.73736915,75
29.65,27.91464942,15.71785213,75
29.7,27.91043177,15.70252072,75
29.75,27.86734081,15.7224865,75
29.8,27.91257184,15.72131742,75
29.85,27.86715399,15.73151188,75
29.9,27.89808455,15.71969266,75
29.95,27.91977331,15.75769938,75
0.05,57.41501852,15.7217261,76
0.1,57.79852057,15.74120512,76
0.15,57.50074105,15.67730728,76
0.2,57.58939276,15.69272758,76
0.25,57.43199883,15.73147446,76
0.3,57.65833113,15.62289119,76
0.35,57.64219464,15.82102378,76
0.4,57.52718754,15.78360683,76
0.5,57.4330241,15.80765488,76
0.55,57.71188806,15.81532057,76
0.6,57.63449345,15.95506611,76
0.65,57.7361764,15.92170074,76
0.7,57.64598162,15.86092806,76
0.75,57.48575599,15.77710957,76
0.8,57.62204113,15.96606165,76
0.85,57.67812417,15.97321794,76
0.9,57.49513299,15.93512419,76
0.95,57.55954439,16.00482828,76
1,57.56289523,16.01333977,76
1.05,57.43546064,16.07034449,76
1.1,57.4790867,16.00653692,76
1.15,57.57961549,15.97927757,76
1.2,57.4807954,16.08060448,76
1.25,57.48580466,16.1100165,76
1.3,57.38797573,16.10397348,76
1.35,57.5214427,16.15350586,76
1.4,57.47968369,16.17132101,76
1.45,57.51683528,16.23285433,76
1.5,57.34485807,16.0585627,76
1.55,57.47455437,16.1308004,76
1.6,57.57423132,16.19815528,76
1.65,57.56133353,16.30629252,76
1.7,57.44952677,16.30392047,76
1.75,57.40815264,16.19406147,76
1.8,57.52288564,16.23119286,76
1.85,57.48320609,16.20580708,76
1.9,57.48389314,16.26159612,76
1.95,57.41510987,16.25418408,76
2,57.50526189,16.2134262,76
2.05,57.49904573,16.21682805,76
2.1,57.50317807,16.40597659,76
2.15,57.51241233,16.39273636,76
2.2,57.5987814,16.40492747,76
2.25,57.45876406,16.21556207,76
2.3,57.46442915,16.274982,76
2.35,57.5655109,16.25402913,76
2.4,57.43514123,16.28981963,76
2.45,57.5566833,16.31559763,76
2.5,57.38733903,16.5106238,76
2.55,57.45980516,16.358558,76
2.6,57.50333983,16.44260303,76
2.65,57.43805723,16.41017898,76
2.7,57.44247669,16.46253455,76
2.75,57.53305229,16.37876036,76
2.8,57.52259757,16.51443821,76
2.85,57.47623926,16.33613138,76
2.9,57.48096211,16.41923424,76
2.95,57.50892485,16.29918401,76
3,57.52409953,16.4872439,76
3.05,57.49271268,16.48984359,76
3.1,57.66387357,16.49365992,76
3.15,57.50833058,16.37368527,76
3.2,57.46945364,16.36636883,76
3.25,57.56777733,16.30600173,76
3.3,57.59733482,16.33973274,76
3.35,57.62578541,16.38183245,76
3.4,57.45260198,16.22956519,76
3.45,57.53719804,16.30589299,76
3.5,57.41350925,16.13624822,76
3.55,57.50400959,16.21349782,76
3.6,57.54107098,16.19313998,76
3.65,57.56008365,16.18808388,76
3.7,57.41123896,16.18422796,76
3.75,57.50456069,16.20153719,76
3.8,57.56849199,16.22237397,76
3.85,57.50075182,16.18981013,76
3.9,57.55835561,16.2083085,76
3.95,57.76312977,16.08351805,76
4,57.58816086,16.17481885,76
4.05,57.42065076,16.08287444,76
4.1,57.54913374,16.09681075,76
4.15,57.55904405,16.10320852,76
4.2,57.69974905,16.12248625,76
4.25,57.57706733,16.14142302,76
4.3,57.54363796,15.97748074,76
4.35,57.52921906,16.10663287,76
4.4,57.63925957,16.02439825,76
4.45,57.58699609,16.17883612,76
4.5,57.55817983,16.16830795,76
4.55,57.66497599,16.21016635,76
4.6,57.58963369,16.20043302,76
4.65,57.7405618,16.21525249,76
4.7,57.59643961,16.15015644,76
4.75,57.65622803,16.17762431,76
4.8,57.63574353,16.11878347,76
4.85,57.70815833,16.11782388,76
4.9,57.57344278,16.20256374,76
4.95,57.51757859,16.12427005,76
5,57.42539975,16.21129361,76
5.05,57.60642722,16.08660729,76
5.1,57.63377647,16.23582476,76
5.15,57.57062468,16.1240743,76
5.2,57.58560881,16.00468573,76
5.25,57.72232721,16.06562934,76
5.3,57.54333725,16.10497819,76
5.35,57.54076054,16.01699177,76
5.4,57.87186922,16.05088834,76
5.45,57.50947928,16.19762144,76
5.5,57.63571496,16.0095761,76
5.55,57.56763674,16.14077773,76
5.6,57.62804962,16.05124905,76
5.65,57.89455151,16.07781561,76
5.7,57.6647489,16.0791906,76
5.75,57.70734804,16.10215198,76
5.8,57.67919027,16.16337367,76
5.85,57.61485885,16.17093201,76
5.9,57.62044917,16.08255011,76
5.95,57.96423905,15.98126291,76
6,57.69132078,16.10444955,76
6.05,57.72036868,16.06667033,76
6.1,57.54766437,16.16089852,76
6.15,57.70218759,16.03225387,76
6.2,57.69353905,16.10976456,76
6.25,57.77567626,16.08264293,76
6.3,57.57968692,16.14550129,76
6.35,57.76637979,16.15304053,76
6.4,57.66616011,16.08904556,76
6.45,57.72086527,15.89341617,76
6.5,57.93274917,15.99363945,76
6.55,57.77782254,15.93202616,76
6.6,57.64032049,15.92578059,76
6.65,57.82886016,15.82256311,76
6.7,57.72224973,15.91842908,76
6.75,57.73931449,15.8790242,76
6.8,57.70863011,15.93995508,76
6.85,57.81707302,15.78767428,76
6.9,57.82703913,15.90368864,76
6.95,57.80970559,15.86629229,76
7,57.73841007,15.87224845,76
7.05,57.90764624,15.96099075,76
7.1,57.87233682,15.86021763,76
7.15,57.68512064,15.83145511,76
7.2,57.98715775,15.86612948,76
7.25,58.04300848,15.86675827,76
7.3,57.85116723,15.91829893,76
7.35,57.82623387,15.78403533,76
7.4,57.86824367,15.81518248,76
7.45,57.84274412,15.89482642,76
7.5,57.75291771,15.97332343,76
7.55,57.75963962,15.83620976,76
7.6,57.8420351,15.85120857,76
7.65,57.73221897,15.94850351,76
7.7,57.96882622,16.06663166,76
7.75,57.71298162,15.7678889,76
7.8,57.76956632,15.84376256,76
7.85,57.79047273,15.95435519,76
7.9,57.8195015,15.99245507,76
7.95,57.70140143,16.05499981,76
8,57.7667346842407,15.7087785584436,76
8.05,57.77052853,15.91432213,76
8.1,57.69958374,15.74599605,76
8.15,57.70033141,15.89687364,76
8.2,57.91148495,15.94386604,76
8.25,57.8427762,15.84896815,76
8.3,57.74542963,15.78545754,76
8.4,57.73116155,15.73340852,76
8.45,57.73992008,15.85024762,76
8.5,57.74937588,15.83752302,76
8.55,57.77942446,16.03987861,76
8.6,57.75182081,15.97591625,76
8.65,57.72809228,15.88786197,76
8.7,57.6415525,15.86067505,76
8.75,57.69773645,15.89432449,76
8.8,57.83434155,15.99696999,76
8.85,57.73418955,15.88178169,76
8.9,57.70315559,15.94385251,76
8.95,57.73036457,15.95411025,76
9,57.67867423,15.85505685,76
9.05,57.69237592,15.80276936,76
9.1,57.61758698,15.88031884,76
9.15,57.73344195,16.00028652,76
9.2,57.71956478,15.94483936,76
9.25,57.71815917,15.98690317,76
9.3,57.76358987,16.0354657,76
9.35,57.65223631,15.98442115,76
9.4,57.5444429,15.93890301,76
9.45,58.04606884,15.95295072,76
9.5,57.79924565,15.76671778,76
9.55,57.75458073,15.71710375,76
9.6,57.64301181,15.68582719,76
